,generation,mother,father,child,child_no,mutation
561,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|5.0|5.0|4.0|5.0|4.0|2|2|2|2|2,12.0,0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
562,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|2.0|3.0|5.0|4.0|5.0|2|2|2|2|2,13.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0
563,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
564,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|4.0|2.0|2.0|4.0|4.0|2|2|2|2|2,15.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
565,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|2.0|2.0|2.0|2.0|4.0|3|3|2|2|3,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|-1.0
566,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
567,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
568,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|2.0|2.0|3.0|2.0|4.0|2|2|2|2|2,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
569,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|4.0|4.0|4.0|2.0|4.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
570,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|2.0|2.0|2.0|2.0|4.0|2|3|3|2|2,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0
571,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|2.0|2.0|5.0|2.0|7.0|2|2|2|2|2,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0
572,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|3.0|3.0|2.0|2.0|6.0|2|2|2|2|2,23.0,0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0
573,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.66|0.94|0.68|0.66|0.16|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,24.0,-0.54|-0.32|-0.3|-0.28|0.84|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
574,23,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.5|0.25|0.75|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.62|0.38|0.38|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
575,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
576,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
577,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,3.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
578,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|4.0|4.0|2.0|2|2|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
579,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
580,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|3.0|2.0|2.0|4.0|2|2|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
581,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|3.0|2|2|2|2|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0
582,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.7|0.51|0.79|0.59|0.33|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,8.0,-0.45|-0.01|-0.54|0.16|0.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
583,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|5.0|5.0|3.0|6.0|7.0|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|-1.0|-4.0|-3.0|0.0|0.0|0.0|0.0|0.0
584,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|3|2|3|2|3,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|-1.0
585,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|4.0|2.0|2.0|2.0|2|2|2|2|2,11.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
586,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
587,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.69|0.84|0.96|0.73|0.45|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,13.0,-0.44|-0.34|-0.71|0.02|0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
588,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
589,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.97|0.43|0.21|0.24|0.38|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,15.0,-0.72|0.07|0.04|0.51|0.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
590,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.88|0.46|0.22|0.8|0.45|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,16.0,-0.63|0.04|0.03|-0.05|0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
591,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|3|2|2|2|2,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
592,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|5.0|1.0|3.0|6.0|2|2|2|2|2,18.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0
593,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|3|2,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
594,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|3.0|4.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
595,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
596,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|4.0|2.0|4.0|2.0|2|2|2|2|2,22.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
597,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.05|0.2|0.86|0.68|0.81|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,23.0,0.2|0.3|-0.61|0.07|-0.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
598,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
599,24,0.0|1.0|0.25|0.5|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.0|0.25|1.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.5|0.25|0.75|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
600,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|4.0|4.0|4.0|2.0|4.0|2|2|2|2|2,1.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
601,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.08|0.05|0.42|0.81|0.22|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,2.0,0.3|0.33|-0.04|-0.37|0.72|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
602,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
603,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
604,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|3|2|2|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
605,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.65|0.23|0.33|0.27|0.32|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,6.0,-0.27|0.15|0.05|0.17|0.62|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
606,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.98|0.07|0.69|0.81|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,7.0,-0.6|0.31|-0.31|-0.37|0.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
607,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
608,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
609,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
610,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
611,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|2|3|2|3,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0
612,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|4.0|2.0|4.0|4.0|4.0|2|2|2|2|3,13.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
613,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.75|0.16|0.69|0.2|0.63|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,14.0,-0.37|0.22|-0.31|0.24|0.31|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
614,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.35|0.32|0.03|0.05|0.22|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,15.0,0.03|0.06|0.35|0.39|0.72|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
615,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|3|3|2|2|2,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|0.0
616,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
617,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|3.0|2.0|4.0|2|2|2|2|3,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
618,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|4.0|5.0|2.0|2.0|7.0|2|2|2|2|3,19.0,0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|0.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0
619,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|3.0|2.0|3.0|2.0|5.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
620,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
621,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
622,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|1.0|2.0|4.0|2|2|2|2|3,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
623,25,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|4.0|2.0|2.0|5.0|8.0|2|2|2|2|3,24.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|-3.0|-4.0|0.0|0.0|0.0|0.0|0.0
