,generation,mother,father,child,child_no,mutation
46,11,0.78|0.54|0.28|0.25|0.78|0.51|0.37|0.38|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.33|0.86|0.1|0.49|0.17|0.91|0.14|0.03|23|16|21|22|14|27|19|11|3|4|5|4|6|6|4|2,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|15|27|19|11|4|4|5|4|6|6|4|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
47,11,0.78|0.54|0.28|0.25|0.78|0.51|0.37|0.38|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.33|0.86|0.1|0.49|0.17|0.91|0.14|0.03|23|16|21|22|14|27|19|11|3|4|5|4|6|6|4|2,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|5|4|5|4|6|6|4|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
48,11,0.78|0.54|0.28|0.25|0.78|0.51|0.37|0.38|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.33|0.86|0.1|0.49|0.17|0.91|0.14|0.03|23|16|21|22|14|27|19|11|3|4|5|4|6|6|4|2,0.07|0.3|0.88|0.33|0.35|0.48|0.97|0.52|23|16|21|22|14|27|19|11|3|4|5|4|6|6|4|2,4.0,0.49000000000000005|0.39999999999999997|-0.69|0.03999999999999998|0.13|0.22999999999999998|-0.71|-0.32|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
49,11,0.78|0.54|0.28|0.25|0.78|0.51|0.37|0.38|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.33|0.86|0.1|0.49|0.17|0.91|0.14|0.03|23|16|21|22|14|27|19|11|3|4|5|4|6|6|4|2,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
50,11,0.78|0.54|0.28|0.25|0.78|0.51|0.37|0.38|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.33|0.86|0.1|0.49|0.17|0.91|0.14|0.03|23|16|21|22|14|27|19|11|3|4|5|4|6|6|4|2,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|5|3|5|6|5|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|-1.0|0.0
51,11,0.78|0.54|0.28|0.25|0.78|0.51|0.37|0.38|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.33|0.86|0.1|0.49|0.17|0.91|0.14|0.03|23|16|21|22|14|27|19|11|3|4|5|4|6|6|4|2,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|20|22|14|27|20|11|3|4|5|4|6|6|4|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
52,11,0.78|0.54|0.28|0.25|0.78|0.51|0.37|0.38|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.33|0.86|0.1|0.49|0.17|0.91|0.14|0.03|23|16|21|22|14|27|19|11|3|4|5|4|6|6|4|2,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|23|14|27|20|11|4|4|5|3|6|6|4|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
53,11,0.78|0.54|0.28|0.25|0.78|0.51|0.37|0.38|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.33|0.86|0.1|0.49|0.17|0.91|0.14|0.03|23|16|21|22|14|27|19|11|3|4|5|4|6|6|4|2,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|20|11|4|4|5|4|7|6|4|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
54,12,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,0.21|0.97|0.38|0.88|0.84|0.51|0.33|0.73|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|22|14|27|20|11|3|5|5|4|7|5|3|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|-1.0|1.0|1.0|-1.0
55,12,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,0.21|0.97|0.38|0.88|0.84|0.51|0.33|0.73|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|22|14|27|20|11|2|4|6|4|6|6|4|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
56,12,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,0.21|0.97|0.38|0.88|0.84|0.51|0.33|0.73|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|25|18|23|21|13|27|20|14|4|4|6|4|6|6|4|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|1.0|1.0|0.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
57,12,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,0.21|0.97|0.38|0.88|0.84|0.51|0.33|0.73|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|22|14|27|19|11|4|5|5|5|7|7|4|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|-1.0|0.0|-1.0
58,12,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,0.21|0.97|0.38|0.88|0.84|0.51|0.33|0.73|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|17|21|22|14|27|19|11|3|4|5|4|6|6|4|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
59,12,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,0.21|0.97|0.38|0.88|0.84|0.51|0.33|0.73|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|22|18|23|24|16|26|20|11|3|4|6|4|6|6|4|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|-2.0|-2.0|-2.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
60,12,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,0.21|0.97|0.38|0.88|0.84|0.51|0.33|0.73|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
61,12,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,0.21|0.97|0.38|0.88|0.84|0.51|0.33|0.73|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|21|14|27|19|11|4|4|5|4|6|6|4|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
62,12,0.56|0.7|0.19|0.37|0.48|0.71|0.26|0.2|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,0.21|0.97|0.38|0.88|0.84|0.51|0.33|0.73|23|16|21|22|14|27|20|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|22|14|27|19|11|4|4|4|4|6|6|4|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
63,13,0.62|0.83|0.81|0.56|0.83|0.25|0.62|0.05|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|21|23|14|27|19|11|3|5|7|5|7|5|4|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-1.0|-1.0|-1.0|1.0|0.0|0.0
64,13,0.62|0.83|0.81|0.56|0.83|0.25|0.62|0.05|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,0.78|0.48|0.28|0.75|0.31|0.52|0.18|0.51|23|16|21|22|14|27|19|11|3|4|6|4|6|6|4|2,2.0,-0.28|0.36|0.27|-0.16000000000000003|0.43|-0.09000000000000002|0.28|-0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
65,13,0.62|0.83|0.81|0.56|0.83|0.25|0.62|0.05|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|21|22|14|27|19|11|3|3|5|4|6|6|4|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
66,13,0.62|0.83|0.81|0.56|0.83|0.25|0.62|0.05|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|21|22|14|27|18|11|4|4|5|4|6|6|4|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
67,13,0.62|0.83|0.81|0.56|0.83|0.25|0.62|0.05|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,5.0,-0.44999999999999996|0.2799999999999999|0.23000000000000004|0.24999999999999994|-0.18000000000000005|-0.10000000000000003|0.11000000000000004|0.03|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
68,13,0.62|0.83|0.81|0.56|0.83|0.25|0.62|0.05|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,0.27|0.97|0.2|0.64|0.11|0.08|0.88|0.39|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,6.0,0.22999999999999998|-0.13|0.35000000000000003|-0.050000000000000044|0.63|0.35|-0.42|-0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
69,13,0.62|0.83|0.81|0.56|0.83|0.25|0.62|0.05|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|21|22|13|27|19|11|3|4|5|4|6|6|4|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
70,13,0.62|0.83|0.81|0.56|0.83|0.25|0.62|0.05|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,0.46|0.21|0.57|0.79|0.94|0.3|0.78|0.44|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,8.0,0.03999999999999998|0.63|-0.019999999999999907|-0.20000000000000007|-0.19999999999999996|0.13|-0.32|-0.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
71,13,0.62|0.83|0.81|0.56|0.83|0.25|0.62|0.05|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,0.38|0.84|0.29|0.62|0.66|0.61|0.3|0.46|23|16|21|23|14|27|19|11|3|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
72,14,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,0.72|0.7|0.44|0.46|0.83|0.48|0.4|0.24|24|18|24|25|14|26|19|14|4|4|6|4|6|6|4|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-2.0|-2.0|0.0|1.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
73,14,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,2.0,-0.040000000000000036|0.6499999999999999|0.03999999999999998|0.27|0.61|0.27|-0.49|-0.67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
74,14,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,0.81|0.3|0.02|0.34|0.32|0.74|0.88|0.29|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,3.0,-0.09000000000000008|0.39999999999999997|0.42|0.12|0.51|-0.26|-0.48|-0.04999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
75,14,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,0.72|0.7|0.44|0.46|0.83|0.48|0.4|0.24|23|16|21|22|14|27|19|11|5|4|7|5|7|6|5|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|-1.0|0.0|-1.0|-1.0
76,14,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,0.72|0.7|0.44|0.46|0.83|0.48|0.4|0.24|23|16|21|22|14|28|19|11|4|4|6|4|6|6|4|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
77,14,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,0.72|0.7|0.44|0.46|0.83|0.48|0.4|0.24|24|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
78,14,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,0.55|0.72|0.25|0.14|0.87|0.38|0.62|0.77|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,7.0,0.16999999999999993|-0.020000000000000018|0.19|0.32|-0.040000000000000036|0.09999999999999998|-0.21999999999999997|-0.53|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
79,14,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,0.15|0.5|0.48|0.9|0.02|0.6|0.54|0.33|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,8.0,0.57|0.19999999999999996|-0.03999999999999998|-0.44|0.8099999999999999|-0.12|-0.14|-0.09000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
80,14,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.5|0.84|0.55|0.59|0.74|0.43|0.46|0.26|23|16|22|22|14|27|19|11|4|4|6|4|6|6|4|2,0.72|0.7|0.44|0.46|0.83|0.48|0.4|0.24|23|16|21|22|13|27|19|11|4|4|6|4|6|6|4|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
81,15,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.86|0.31|0.36|0.26|0.57|0.37|0.62|0.57|23|16|21|22|14|27|18|11|4|4|6|4|6|6|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
82,15,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.86|0.31|0.36|0.26|0.57|0.37|0.62|0.57|23|16|21|23|14|27|19|11|4|4|6|4|5|6|4|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
83,15,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.86|0.31|0.36|0.26|0.57|0.37|0.62|0.57|23|16|21|23|14|27|19|11|4|4|6|4|5|6|4|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
84,15,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.55|0.47|0.6|0.93|0.43|0.7|0.58|0.3|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,4.0,0.30999999999999994|-0.15999999999999998|-0.24|-0.67|0.13999999999999996|-0.32999999999999996|0.040000000000000036|0.26999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
85,15,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.56|0.18|0.74|0.2|0.43|0.8|0.84|0.55|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,5.0,0.29999999999999993|0.13|-0.38|0.06|0.13999999999999996|-0.43000000000000005|-0.21999999999999997|0.019999999999999907|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
86,15,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.86|0.31|0.36|0.26|0.57|0.37|0.62|0.57|23|16|21|22|14|27|20|11|4|4|6|4|6|6|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
87,15,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.86|0.31|0.36|0.26|0.57|0.37|0.62|0.57|23|16|21|22|14|27|19|11|4|4|5|4|6|6|4|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
88,15,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.35|0.64|0.22|0.99|0.28|0.39|0.31|0.2|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,8.0,0.51|-0.33|0.13999999999999999|-0.73|0.2899999999999999|-0.020000000000000018|0.31|0.36999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
89,15,0.76|0.05|0.4|0.19|0.22|0.21|0.89|0.91|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.86|0.31|0.36|0.26|0.57|0.37|0.62|0.57|23|16|21|23|14|26|19|11|4|4|6|4|7|6|4|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
90,16,0.27|0.97|0.2|0.64|0.11|0.08|0.88|0.39|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.61|0.76|0.26|0.49|0.52|0.3|0.62|0.31|23|16|21|23|15|27|19|11|4|4|6|4|6|6|4|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
91,16,0.27|0.97|0.2|0.64|0.11|0.08|0.88|0.39|23|16|21|22|14|27|19|11|4|4|6|4|6|6|4|2,0.95|0.56|0.32|0.34|0.92|0.53|0.35|0.23|23|16|21|23|14|27|19|11|4|4|6|4|6|6|4|2,0.61|0.76|0.26|0.49|0.52|0.3|0.62|0.31|23|16|20|23|14|27|19|11|4|4|6|4|6|6|4|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
