,generation,mother,father,child,child_no,mutation
828,93,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|18.0|12.0|3.0|16.0|9|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
829,93,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.3|0.38|0.78|0.44|0.44|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|9|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
830,93,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.38|0.79|0.88|0.93|0.27|0.62|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.15000000000000002|-0.49000000000000005|-0.5|-0.15000000000000002|0.16999999999999998|-0.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
831,93,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|9|10|9|9|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0
832,93,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.19|0.35|0.92|0.14|0.33|0.21|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,5.0,0.34|-0.04999999999999999|-0.54|0.64|0.10999999999999999|0.23|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
833,93,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
834,93,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.3|0.38|0.78|0.44|0.44|5.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
835,93,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.3|0.38|0.78|0.44|0.44|5.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
836,93,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.3|0.38|0.78|0.44|0.44|7.0|22.0|20.0|12.0|4.0|16.0|10|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|-3.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
837,94,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
838,94,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|3.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
839,94,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|4.0|16.0|10|9|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
840,94,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|3.0|16.0|10|9|10|9|8|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|-1.0|-1.0
841,94,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
842,94,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.39|0.35|0.1|0.46|0.58|0.76|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,6.0,0.010000000000000009|0.09000000000000002|0.38|0.24999999999999994|0.20000000000000007|-0.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
843,94,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|8|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
844,94,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|3.0|16.0|10|10|9|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
845,94,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|9|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
846,95,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
847,95,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|7.0|28.0|17.0|12.0|3.0|19.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|0.0|0.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
848,95,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|9|6|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0
849,95,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|5.0|25.0|16.0|14.0|3.0|15.0|10|10|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|-2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
850,95,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|16.0|12.0|3.0|16.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
851,95,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|13.0|3.0|16.0|10|9|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
852,95,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|13.0|3.0|16.0|10|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
853,95,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
854,95,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|25.0|17.0|12.0|3.0|16.0|10|10|9|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
855,96,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.88|0.17|0.13|0.82|0.02|0.17|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,-0.64|0.13999999999999999|0.25|-0.37999999999999995|0.74|0.41999999999999993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
856,96,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
857,96,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.59|0.52|0.7|0.25|0.09|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,-0.48|-0.27999999999999997|-0.14|-0.25999999999999995|0.51|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
858,96,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|5.0|24.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
859,96,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|18.0|12.0|3.0|16.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
860,96,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
861,96,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0
862,96,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|11.0|3.0|16.0|10|10|10|10|8|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
863,96,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|4.0|16.0|10|9|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
864,97,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.38|0.3|0.38|0.61|0.6|0.52|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
865,97,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.38|0.3|0.38|0.61|0.6|0.52|4.0|24.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
866,97,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.38|0.3|0.38|0.61|0.6|0.52|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
867,97,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.32|0.38|0.96|0.16|0.41|0.63|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,4.0,0.06|-0.08000000000000002|-0.58|0.44999999999999996|0.19|-0.10999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
868,97,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.38|0.3|0.38|0.61|0.6|0.52|4.0|24.0|16.0|12.0|3.0|16.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
869,97,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.38|0.3|0.38|0.61|0.6|0.52|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
870,97,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.38|0.3|0.38|0.61|0.6|0.52|7.0|23.0|16.0|12.0|4.0|15.0|10|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|1.0|0.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
871,97,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.05|0.65|0.37|0.87|0.78|0.0|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,8.0,0.33|-0.35000000000000003|0.010000000000000009|-0.26|-0.18000000000000005|0.52|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
872,97,0.53|0.3|0.38|0.78|0.44|0.44|4.0|23.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.24|0.31|0.38|0.44|0.76|0.59|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.38|0.3|0.38|0.61|0.6|0.52|4.0|24.0|17.0|12.0|3.0|16.0|10|10|9|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
873,98,0.38|0.3|0.38|0.61|0.6|0.52|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.85|0.53|0.35|0.26|0.16|0.82|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,-0.45999999999999996|-0.16000000000000003|0.08000000000000002|0.4|0.5299999999999999|-0.31999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
874,98,0.38|0.3|0.38|0.61|0.6|0.52|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.39|0.37|0.43|0.66|0.69|0.5|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
875,98,0.38|0.3|0.38|0.61|0.6|0.52|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.39|0.37|0.43|0.66|0.69|0.5|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|9|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
876,98,0.38|0.3|0.38|0.61|0.6|0.52|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.48|0.82|0.37|0.76|0.46|0.04|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,4.0,-0.08999999999999997|-0.44999999999999996|0.06|-0.09999999999999998|0.22999999999999993|0.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
877,98,0.38|0.3|0.38|0.61|0.6|0.52|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.39|0.37|0.43|0.66|0.69|0.5|4.0|22.0|17.0|12.0|3.0|16.0|10|9|10|10|8|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|1.0
878,98,0.38|0.3|0.38|0.61|0.6|0.52|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.39|0.37|0.43|0.66|0.69|0.5|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
879,98,0.38|0.3|0.38|0.61|0.6|0.52|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.4|0.44|0.48|0.71|0.78|0.48|4.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.39|0.37|0.43|0.66|0.69|0.5|4.0|22.0|17.0|12.0|3.0|16.0|10|10|10|9|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
