,generation,mother,father,child,child_no,mutation
342,39,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|8|8|9,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|10.0|8.0|6|7|8|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0
343,39,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|8|8|9,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.07|0.04|0.76|0.81|6.0|8.0|9.0|8.0|6|8|8|9,2.0,0.46|0.24999999999999997|-0.36|-0.18000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
344,39,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|8|8|9,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|9.0|9.0|8.0|6|8|8|9,3.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
345,39,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|8|8|9,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|10.0|8.0|7|8|8|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|0.0|0.0
346,39,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|8|8|9,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|7.0|9.0|8.0|6|8|8|9,5.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
347,39,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|8|8|9,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|10.0|8.0|6|8|8|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
348,39,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|8|8|9,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|7|8|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
349,39,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|8|8|9,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|10.0|8.0|7|8|8|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|0.0|0.0
350,39,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|8|8|9,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|7.0|8.0|9.0|8.0|5|8|8|9,9.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
351,40,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
352,40,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|7|8|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
353,40,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|5|6|8|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0
354,40,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|5|8|8|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
355,40,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
356,40,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.3|0.41|0.6|0.79|6.0|8.0|9.0|8.0|6|8|9|9,6.0,0.23000000000000004|-0.12|-0.19999999999999996|-0.16000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
357,40,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|7.0|8.0|9.0|8.0|6|6|9|9,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
358,40,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.73|0.21|0.56|0.19|6.0|8.0|9.0|8.0|6|7|8|9,8.0,-0.19999999999999996|0.07999999999999999|-0.16000000000000003|0.44|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
359,40,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.57|0.11|0.01|0.49|6.0|8.0|9.0|8.0|6|8|8|9,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|7|8|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
360,41,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.52|0.38|0.59|0.7|6.0|7.0|9.0|8.0|5|8|9|10,1.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0
361,41,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.52|0.38|0.59|0.7|7.0|8.0|9.0|8.0|6|7|9|10,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
362,41,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.52|0.38|0.59|0.7|6.0|8.0|9.0|8.0|6|6|9|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
363,41,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.38|0.17|0.86|0.43|6.0|8.0|9.0|8.0|6|7|9|9,4.0,0.14|0.21|-0.27|0.26999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
364,41,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.52|0.38|0.59|0.7|6.0|8.0|10.0|8.0|6|8|9|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
365,41,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,6.0,-0.33999999999999997|-0.25|0.53|-0.07000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
366,41,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.52|0.38|0.59|0.7|6.0|7.0|9.0|8.0|6|7|9|10,7.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
367,41,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.52|0.38|0.59|0.7|6.0|8.0|9.0|8.0|5|7|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|0.0
368,41,0.53|0.29|0.4|0.63|6.0|8.0|9.0|8.0|6|8|9|9,0.5|0.46|0.78|0.77|6.0|8.0|9.0|8.0|6|7|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,9.0,0.010000000000000009|0.07|0.27999999999999997|0.019999999999999907|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
369,42,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
370,42,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.68|0.47|0.18|0.73|6.0|8.0|10.0|8.0|6|7|9|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0
371,42,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|7|9|9|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0
372,42,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.68|0.47|0.18|0.73|6.0|9.0|9.0|8.0|6|7|9|10,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0
373,42,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|9|9|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
374,42,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.5|0.12|0.37|0.63|6.0|8.0|9.0|8.0|6|8|9|10,6.0,0.18000000000000005|0.35|-0.19|0.09999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
375,42,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.42|0.76|0.76|0.1|6.0|8.0|9.0|8.0|6|8|9|10,7.0,0.26000000000000006|-0.29000000000000004|-0.5800000000000001|0.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
376,42,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.68|0.47|0.18|0.73|6.0|8.0|10.0|8.0|6|8|9|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
377,42,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.68|0.47|0.18|0.73|6.0|10.0|9.0|8.0|6|8|9|10,9.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
378,43,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.6|0.39|0.24|0.7|6.0|8.0|9.0|8.0|6|8|8|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
379,43,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.6|0.39|0.24|0.7|6.0|8.0|10.0|8.0|6|8|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
380,43,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.6|0.39|0.24|0.7|6.0|8.0|8.0|8.0|6|8|9|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
381,43,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,4.0,-0.21000000000000008|-0.37|-0.06|-0.18000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
382,43,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,5.0,0.27999999999999997|0.25|-0.44000000000000006|-0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
383,43,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.6|0.39|0.24|0.7|7.0|8.0|9.0|8.0|6|8|10|10,6.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
384,43,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.91|0.64|0.64|0.93|6.0|8.0|9.0|8.0|6|8|9|10,7.0,-0.31000000000000005|-0.25|-0.4|-0.2300000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
385,43,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.6|0.39|0.24|0.7|9.0|10.0|12.0|10.0|6|8|10|10,8.0,0.0|0.0|0.0|0.0|-3.0|-2.0|-3.0|-2.0|0.0|0.0|0.0|0.0
386,43,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.51|0.31|0.31|0.68|6.0|8.0|9.0|8.0|6|8|9|10,0.6|0.39|0.24|0.7|6.0|8.0|9.0|8.0|5|7|9|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0
387,44,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.77|0.55|0.12|0.75|6.0|10.0|12.0|9.0|6|8|9|10,1.0,0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|-1.0|0.0|0.0|0.0|0.0
388,44,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,2.0,0.29000000000000004|-0.2899999999999999|0.11|0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
389,44,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.7|0.54|0.12|0.23|6.0|8.0|9.0|8.0|6|8|10|10,3.0,0.07000000000000006|0.010000000000000009|0.0|0.52|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
390,44,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.77|0.55|0.12|0.75|6.0|9.0|9.0|8.0|6|8|8|10,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0
391,44,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.77|0.55|0.12|0.75|6.0|8.0|9.0|8.0|5|7|8|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0
392,44,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.77|0.55|0.12|0.75|6.0|8.0|9.0|8.0|6|9|9|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
393,44,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.77|0.55|0.12|0.75|6.0|9.0|8.0|7.0|6|8|9|10,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0|0.0|0.0|0.0|0.0
394,44,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.24|0.34|0.09|0.35|6.0|8.0|9.0|8.0|6|8|10|10,8.0,0.53|0.21000000000000002|0.03|0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
395,44,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.63|0.06|0.77|6.0|8.0|9.0|8.0|6|8|9|10,0.77|0.55|0.12|0.75|6.0|8.0|9.0|8.0|6|8|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
396,45,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|5|8|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
397,45,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|6|8|9|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
398,45,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|10.0|8.0|6|9|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|0.0
399,45,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|6|8|9|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0
400,45,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|6|9|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
401,45,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|5|9|9|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|1.0
402,45,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|9.0|9.0|8.0|6|8|10|10,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
403,45,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|9.0|9.0|8.0|5|8|10|10,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0
404,45,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|7.0|8.0|9.0|8.0|6|8|9|10,9.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
405,46,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.4|0.49|0.34|0.65|6.0|8.0|9.0|8.0|6|7|9|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0
406,46,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.13|0.82|0.24|0.25|6.0|8.0|9.0|8.0|6|8|10|10,2.0,0.27|-0.32999999999999996|0.10000000000000003|0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
407,46,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.4|0.49|0.34|0.65|6.0|8.0|9.0|8.0|6|9|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
408,46,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.4|0.49|0.34|0.65|6.0|8.0|10.0|8.0|6|8|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
409,46,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.4|0.49|0.34|0.65|6.0|9.0|9.0|8.0|6|8|10|10,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
410,46,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.4|0.49|0.34|0.65|9.0|11.0|8.0|7.0|6|8|10|10,6.0,0.0|0.0|0.0|0.0|-3.0|-3.0|1.0|1.0|0.0|0.0|0.0|0.0
411,46,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.4|0.49|0.34|0.65|6.0|8.0|10.0|8.0|6|8|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
412,46,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.4|0.49|0.34|0.65|6.0|8.0|9.0|8.0|6|8|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
413,46,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.4|0.49|0.34|0.65|6.0|8.0|9.0|8.0|6|9|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
414,47,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.64|0.8|0.16|0.62|6.0|8.0|9.0|8.0|6|8|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
415,47,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.52|0.04|0.47|0.65|6.0|8.0|9.0|8.0|6|8|10|10,2.0,0.12|0.76|-0.30999999999999994|-0.030000000000000027|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
416,47,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.64|0.8|0.16|0.62|6.0|8.0|8.0|8.0|6|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
417,47,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.64|0.8|0.16|0.62|6.0|8.0|9.0|8.0|6|8|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
418,47,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.64|0.8|0.16|0.62|6.0|8.0|8.0|8.0|6|8|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
419,47,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.64|0.8|0.16|0.62|6.0|8.0|10.0|8.0|6|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
