,generation,mother,father,child,child_no,mutation
761,85,0.66|0.64|0.53|0.72|0.26|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|6.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,6.0,-0.14|0.050000000000000044|0.06|-0.36|-0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
762,85,0.66|0.64|0.53|0.72|0.26|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|6.0|3.0|6.0|10|10|10|10|10,0.57|0.68|0.51|0.49|0.39|4.0|3.0|6.0|6.0|7.0|10|10|10|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0
763,85,0.66|0.64|0.53|0.72|0.26|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|6.0|3.0|6.0|10|10|10|10|10,0.57|0.68|0.51|0.49|0.39|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
764,85,0.66|0.64|0.53|0.72|0.26|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|6.0|3.0|6.0|10|10|10|10|10,0.57|0.68|0.51|0.49|0.39|7.0|3.0|7.0|3.0|6.0|10|10|10|10|10,9.0,0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
765,86,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
766,86,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|5.0|3.0|6.0|9|10|10|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
767,86,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.83|0.62|0.64|0.46|0.88|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,3.0,-0.32999999999999996|-0.020000000000000018|-0.040000000000000036|0.26999999999999996|-0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
768,86,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|5.0|3.0|5.0|3.0|6.0|10|10|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
769,86,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|5.0|4.0|6.0|10|10|10|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
770,86,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|5.0|3.0|5.0|3.0|6.0|10|10|10|10|10,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
771,86,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|7.0|3.0|5.0|6.0|6.0|10|10|10|10|10,7.0,0.0|0.0|0.0|0.0|0.0|-3.0|0.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
772,86,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|5.0|4.0|6.0|10|10|10|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
773,86,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.63|0.56|0.32|0.55|0.42|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,9.0,-0.13|0.039999999999999925|0.27999999999999997|0.17999999999999994|0.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
774,87,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.6|0.66|0.74|0.51|0.47|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|5.0|3.0|6.0|10|9|10|9|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0
775,87,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.6|0.66|0.74|0.51|0.47|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|6.0|3.0|6.0|9|10|10|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
776,87,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.6|0.66|0.74|0.51|0.47|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|7.0|3.0|7.0|3.0|7.0|10|10|10|10|10,3.0,0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-2.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
777,87,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.6|0.66|0.74|0.51|0.47|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|5.0|3.0|6.0|10|9|10|9|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0
778,87,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.6|0.66|0.74|0.51|0.47|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|5.0|3.0|6.0|9|10|10|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
779,87,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.6|0.66|0.74|0.51|0.47|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|6.0|3.0|6.0|10|10|10|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
780,87,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.6|0.66|0.74|0.51|0.47|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|5.0|4.0|6.0|10|10|10|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
781,87,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.6|0.66|0.74|0.51|0.47|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|5.0|4.0|5.0|4.0|6.0|10|10|10|10|10,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
782,87,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.6|0.66|0.74|0.51|0.47|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.49|0.72|0.49|0.26|0.52|4.0|3.0|5.0|3.0|6.0|10|9|9|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0
783,88,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
784,88,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.87|0.94|0.99|0.6|0.19|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,2.0,-0.37|-0.33999999999999997|-0.39|0.13|0.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
785,88,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|5.0|4.0|6.0|10|10|10|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
786,88,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
787,88,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.02|0.56|0.18|0.28|0.68|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,5.0,0.48|0.039999999999999925|0.42|0.44999999999999996|-0.20000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
788,88,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|6.0|3.0|6.0|10|10|10|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
789,88,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
790,88,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.5|0.6|0.6|0.73|0.48|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
791,88,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.71|0.63|0.45|0.85|0.52|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.4|0.33|0.38|0.39|0.16|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,9.0,0.09999999999999998|0.26999999999999996|0.21999999999999997|0.33999999999999997|0.31999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
792,89,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.34|0.68|0.5|0.31|0.5|4.0|3.0|5.0|4.0|6.0|9|10|10|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0|0.0
793,89,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.34|0.68|0.5|0.31|0.5|4.0|3.0|5.0|3.0|6.0|10|9|10|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
794,89,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.34|0.68|0.5|0.31|0.5|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
795,89,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.34|0.68|0.5|0.31|0.5|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
796,89,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.13|0.34|0.5|0.81|0.72|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,5.0,0.21000000000000002|0.34|0.0|-0.5|-0.21999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
797,89,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.34|0.68|0.5|0.31|0.5|4.0|3.0|5.0|3.0|6.0|10|10|9|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
798,89,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.34|0.68|0.5|0.31|0.5|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
799,89,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.34|0.68|0.5|0.31|0.5|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
800,89,0.38|0.78|0.24|0.01|0.56|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.29|0.57|0.75|0.61|0.43|4.0|3.0|5.0|3.0|6.0|10|10|10|10|10,0.34|0.68|0.5|0.31|0.5|4.0|5.0|7.0|6.0|6.0|10|10|10|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
