,generation,mother,father,child,child_no,mutation
209,24,0.52|0.46|0.28|0.07|0.23|0.7|0.76|0.32|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.43|0.27|0.4|0.48|0.46|0.74|0.52|0.51|4.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|8|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
210,24,0.52|0.46|0.28|0.07|0.23|0.7|0.76|0.32|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.43|0.27|0.4|0.48|0.46|0.74|0.52|0.51|4.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|8|2|10|7|4|8|6|7,0.7|0.95|0.2|0.11|0.14|0.59|0.42|0.76|4.0|10.0|2.0|1.0|3.0|3.0|2.0|2.0|6|2|10|7|4|8|6|7,4.0,-0.21999999999999997|-0.59|0.14|0.17000000000000004|0.2|0.13|0.22000000000000003|-0.34|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
211,24,0.52|0.46|0.28|0.07|0.23|0.7|0.76|0.32|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.43|0.27|0.4|0.48|0.46|0.74|0.52|0.51|4.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|8|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|12.0|2.0|1.0|2.0|3.0|2.0|2.0|8|2|10|8|4|8|6|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
212,24,0.52|0.46|0.28|0.07|0.23|0.7|0.76|0.32|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.43|0.27|0.4|0.48|0.46|0.74|0.52|0.51|4.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|8|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|8|3|10|7|4|8|6|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
213,24,0.52|0.46|0.28|0.07|0.23|0.7|0.76|0.32|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.43|0.27|0.4|0.48|0.46|0.74|0.52|0.51|4.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|8|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|3.0|3.0|2.0|2.0|7|2|10|8|4|8|6|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
214,24,0.52|0.46|0.28|0.07|0.23|0.7|0.76|0.32|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.43|0.27|0.4|0.48|0.46|0.74|0.52|0.51|4.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|8|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|10.0|2.0|1.0|3.0|3.0|2.0|2.0|8|2|10|7|4|8|6|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
215,24,0.52|0.46|0.28|0.07|0.23|0.7|0.76|0.32|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.43|0.27|0.4|0.48|0.46|0.74|0.52|0.51|4.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|8|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|10.0|2.0|4.0|4.0|3.0|2.0|5.0|6|2|10|7|4|8|6|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-3.0|-2.0|0.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
216,25,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|3|10|8|4|8|6|7,0.26|0.19|0.91|0.25|0.9|0.55|0.43|0.48|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|2|10|7|4|8|6|7,1.0,0.21999999999999997|0.16999999999999998|-0.5700000000000001|0.030000000000000027|-0.56|0.16999999999999993|0.21000000000000002|-0.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
217,25,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|3|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|10|3|9|6|3|7|5|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|1.0|1.0|1.0|1.0|0.0
218,25,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|3|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|14.0|2.0|1.0|5.0|7.0|3.0|4.0|9|3|10|7|4|8|6|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|0.0|-3.0|-3.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
219,25,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|3|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|9|3|10|8|4|8|6|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
220,25,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|3|10|8|4|8|6|7,0.06|0.32|0.52|0.49|0.1|0.4|0.62|0.33|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|3|10|8|4|8|6|7,5.0,0.42|0.03999999999999998|-0.18|-0.20999999999999996|0.24000000000000002|0.31999999999999995|0.020000000000000018|0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
221,25,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|3|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|8|6|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
222,25,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|3|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
223,25,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|3|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|9|4|8|6|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
224,25,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|9|3|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|5.0|14.0|2.0|1.0|2.0|5.0|3.0|5.0|9|2|10|7|4|8|6|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|0.0|0.0|0.0|-1.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
225,26,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,0.26|0.85|0.14|0.2|0.86|0.31|0.66|0.19|3.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|8|6|7,1.0,0.21999999999999997|-0.49|0.2|0.08000000000000002|-0.52|0.41|-0.020000000000000018|0.22999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
226,26,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|7|2|10|8|4|8|6|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
227,26,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|6|2|10|8|4|9|6|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
228,26,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,0.75|0.02|0.02|0.9|0.93|0.51|0.15|0.6|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|9|6|7,4.0,-0.27|0.33999999999999997|0.32|-0.62|-0.5900000000000001|0.20999999999999996|0.49|-0.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
229,26,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,0.94|0.22|0.31|0.57|0.38|0.82|0.82|0.91|4.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,5.0,-0.45999999999999996|0.13999999999999999|0.030000000000000027|-0.2899999999999999|-0.03999999999999998|-0.09999999999999998|-0.17999999999999994|-0.49000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
230,26,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|6|2|10|7|4|7|6|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
231,26,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|8|6|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
232,26,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|3|10|8|4|9|6|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
233,26,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|6|2|10|8|4|9|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
234,27,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
235,27,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|3.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
236,27,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|5|2|10|7|4|8|6|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
237,27,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|7|2|10|8|4|8|6|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
238,27,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|12.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
239,27,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
240,27,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
241,27,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|12.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|3|8|6|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
242,27,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|7|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|7|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
243,28,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|7|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|7|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|7|2|10|8|4|8|7|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
244,28,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|7|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|7|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|6|2|10|9|4|8|7|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
245,28,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|7|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|7|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|4.0|14.0|2.0|1.0|2.0|6.0|3.0|2.0|7|2|10|8|4|8|7|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|0.0|1.0|0.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
246,28,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|7|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|7|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|3.0|5.0|2.0|2.0|7|2|10|8|4|8|7|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
247,28,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|7|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|7|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|3.0|2.0|2.0|5.0|2.0|2.0|7|2|10|8|4|8|8|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
248,28,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|2.0|2.0|4.0|2.0|2.0|7|2|10|8|4|8|6|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|10|8|4|8|7|7,0.48|0.36|0.34|0.28|0.34|0.72|0.64|0.42|3.0|11.0|2.0|1.0|2.0|5.0|2.0|2.0|6|2|9|8|4|8|7|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
