,generation,mother,father,child,child_no,mutation
6073,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.47|0.74|0.3|0.59|0.56|0.41|0.08|0.38|0.2|0.81|0.26|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,24.0,-0.11|-0.36|0.14|-0.19|0.22|0.29|0.34|0.06|-0.05|-0.02|0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6074,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|8|7|5|8|10|7|9|4|9|10|5,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0|-1.0|1.0|1.0|0.0|1.0
6075,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|5.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|9|7|6|8|10|7|8|5|10|10|6,26.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6076,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|8.0|8.0|10.0|5.0|2.0|8.0|8.0|11.0|8.0|4.0|10.0|7|7|6|8|10|7|8|5|10|10|6,27.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-2.0|-1.0|1.0|-2.0|1.0|-3.0|-1.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6077,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|7.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|10|5|10|10|6,28.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0
6078,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|3.0|6.0|10.0|10.0|10.0|5.0|15.0|10.0|2.0|2.0|15.0|7|7|6|8|10|7|8|5|10|10|6,29.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|-2.0|-6.0|-7.0|1.0|-6.0|-2.0|5.0|3.0|-7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6079,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|6.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,30.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6080,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|8.0|6.0|7.0|5.0|5.0|5.0|11.0|9.0|8.0|4.0|11.0|7|7|6|8|10|7|8|5|10|10|6,31.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|-1.0|-2.0|1.0|-2.0|-1.0|-1.0|1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6081,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,32.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6082,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|6.0|8.0|7|7|6|8|10|7|8|5|10|10|6,33.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6083,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,34.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6084,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|6|8|5|9|10|7|9|5|9|10|5,35.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|-1.0|0.0|0.0|-1.0|0.0|1.0|0.0|1.0
6085,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|10.0|2.0|6.0|2.0|2.0|3.0|5.0|3.0|3.0|15.0|10.0|7|7|6|8|10|7|8|5|10|10|6,36.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|4.0|2.0|2.0|1.0|3.0|4.0|5.0|4.0|-10.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6086,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,37.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6087,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|15.0|5.0|15.0|10.0|6.0|10.0|15.0|3.0|6.0|15.0|10.0|7|7|6|8|10|7|8|5|10|10|6,38.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-8.0|1.0|-7.0|-6.0|-3.0|-4.0|-6.0|5.0|1.0|-10.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6088,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,39.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6089,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,40.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6090,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|3.0|10.0|2.0|6.0|3.0|10.0|10.0|10.0|15.0|3.0|3.0|7|7|6|8|10|7|8|5|10|10|6,41.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|-4.0|6.0|-2.0|0.0|-4.0|-1.0|-2.0|-8.0|2.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6091,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|8.0|7.0|5.0|4.0|9.0|11.0|9.0|7.0|4.0|11.0|7|7|6|8|10|7|8|5|10|10|6,42.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|1.0|-1.0|-1.0|-3.0|-2.0|-1.0|0.0|1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6092,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,43.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6093,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,44.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6094,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|9.0|7.0|7.0|7.0|2.0|6.0|8.0|9.0|10.0|8.0|10.0|7|7|6|8|10|7|8|5|10|10|6,45.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|1.0|-3.0|1.0|0.0|1.0|-1.0|-3.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6095,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.52|0.71|0.34|0.18|0.63|0.84|0.21|0.57|0.5|0.91|0.82|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,46.0,-0.16|-0.33|0.1|0.22|0.15|-0.14|0.21|-0.13|-0.35|-0.12|-0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6096,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.1|0.22|0.82|0.08|0.93|0.87|0.21|0.87|0.19|0.93|0.29|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,47.0,0.26|0.16|-0.38|0.32|-0.15|-0.17|0.21|-0.43|-0.04|-0.14|0.23|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6097,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|10.0|5.0|3.0|3.0|6.0|2.0|10.0|6.0|15.0|2.0|5.0|7|7|6|8|10|7|8|5|10|10|6,48.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|5.0|1.0|-3.0|4.0|-1.0|2.0|-8.0|3.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6098,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|3.0|2.0|3.0|6.0|5.0|3.0|15.0|2.0|15.0|2.0|15.0|7|7|6|8|10|7|8|5|10|10|6,49.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|4.0|5.0|-2.0|-2.0|3.0|-6.0|6.0|-8.0|3.0|-7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6099,122,0.67|0.39|0.65|0.14|0.8|0.77|0.43|0.4|0.11|0.73|0.42|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.36|0.38|0.44|0.4|0.78|0.7|0.42|0.44|0.15|0.79|0.52|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|6|10|10|6,50.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
6100,123,0.26|0.83|0.83|0.72|0.56|0.4|0.41|0.91|0.32|0.86|0.47|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.16|0.6|0.53|0.69|0.66|0.51|0.42|0.69|0.26|0.86|0.55|5.0|2.0|10.0|2.0|10.0|5.0|3.0|5.0|6.0|15.0|10.0|7|7|6|8|10|7|8|5|10|10|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|4.0|-2.0|2.0|-7.0|1.0|6.0|3.0|1.0|-10.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6101,123,0.26|0.83|0.83|0.72|0.56|0.4|0.41|0.91|0.32|0.86|0.47|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.06|0.36|0.24|0.66|0.75|0.62|0.42|0.47|0.19|0.85|0.63|7.0|6.0|8.0|4.0|3.0|6.0|9.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,0.16|0.6|0.53|0.69|0.66|0.51|0.42|0.69|0.26|0.86|0.55|7.0|6.0|8.0|4.0|3.0|6.0|8.0|8.0|7.0|5.0|8.0|7|7|6|8|10|7|8|5|10|10|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
