,generation,mother,father,child,child_no,mutation
321,39,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|9|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
322,39,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|4.0|7.0|8.0|3.0|9|3|10|10,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
323,39,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|2|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
324,40,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|6.0|9.0|8.0|4.0|10|3|10|10,1.0,0.0|0.0|0.0|0.0|-1.0|-2.0|0.0|-1.0|0.0|0.0|0.0|0.0
325,40,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.01|0.87|0.21|0.98|5.0|7.0|8.0|3.0|10|3|10|10,2.0,0.49|-0.16000000000000003|0.19000000000000003|-0.62|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
326,40,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|7.0|9.0|11.0|4.0|10|3|10|10,3.0,0.0|0.0|0.0|0.0|-2.0|-2.0|-3.0|-1.0|0.0|0.0|0.0|0.0
327,40,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|7.0|3.0|10|3|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
328,40,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|8.0|8.0|3.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
329,40,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|8.0|3.0|10|3|9|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
330,40,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|7.0|3.0|10|3|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
331,40,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.57|0.98|0.8|0.2|5.0|7.0|8.0|3.0|10|3|10|10,8.0,-0.06999999999999995|-0.27|-0.4|0.15999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
332,40,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|8.0|3.0|10|3|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
333,41,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|8.0|10.0|9.0|3.0|10|3|10|10,1.0,0.0|0.0|0.0|0.0|-3.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0
334,41,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|5.0|7.0|8.0|3.0|10|3|9|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
335,41,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|6.0|9.0|9.0|6.0|10|3|10|10,3.0,0.0|0.0|0.0|0.0|-1.0|-2.0|-1.0|-3.0|0.0|0.0|0.0|0.0
336,41,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|5.0|7.0|8.0|3.0|10|2|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
337,41,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|5.0|7.0|8.0|3.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
338,41,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|4.0|10.0|7.0|2.0|10|3|10|10,6.0,0.0|0.0|0.0|0.0|1.0|-3.0|1.0|1.0|0.0|0.0|0.0|0.0
339,41,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.38|0.99|0.43|0.99|5.0|7.0|8.0|3.0|10|3|10|10,7.0,-0.09000000000000002|-0.63|-0.10999999999999999|-0.35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
340,41,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.73|0.91|0.14|0.35|5.0|7.0|8.0|3.0|10|3|10|10,8.0,-0.44|-0.55|0.18|0.29000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
341,41,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.53|0.88|0.37|0.01|5.0|7.0|8.0|3.0|10|3|10|10,9.0,-0.24000000000000005|-0.52|-0.04999999999999999|0.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
342,42,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|8.0|3.0|9|3|9|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0
343,42,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.3|0.78|0.34|1.0|5.0|7.0|8.0|3.0|10|3|10|10,2.0,0.2|-0.07000000000000006|0.06|-0.64|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
344,42,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.27|0.62|0.08|0.4|5.0|7.0|8.0|3.0|10|3|10|10,3.0,0.22999999999999998|0.08999999999999997|0.32|-0.040000000000000036|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
345,42,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.18|0.67|0.86|0.16|5.0|7.0|8.0|3.0|10|3|10|10,4.0,0.32|0.039999999999999925|-0.45999999999999996|0.19999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
346,42,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|7.0|8.0|7.0|5.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|-2.0|-1.0|1.0|-2.0|0.0|0.0|0.0|0.0
347,42,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.05|0.37|0.38|0.65|5.0|7.0|8.0|3.0|10|3|10|10,6.0,0.45|0.33999999999999997|0.020000000000000018|-0.29000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
348,42,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|9.0|3.0|10|2|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0
349,42,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|9.0|3.0|10|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
350,42,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|8.0|10.0|7.0|2.0|10|3|10|10,9.0,0.0|0.0|0.0|0.0|-3.0|-3.0|1.0|1.0|0.0|0.0|0.0|0.0
351,43,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.79|0.74|0.16|0.37|5.0|7.0|8.0|3.0|10|3|10|10,1.0,-0.5|-0.38|0.16|0.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
352,43,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|5.0|7.0|7.0|3.0|10|3|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
353,43,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|5.0|7.0|9.0|3.0|10|3|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
354,43,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|5.0|8.0|8.0|3.0|10|3|10|10,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
355,43,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|4.0|7.0|8.0|3.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
356,43,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|5.0|8.0|8.0|3.0|10|3|10|10,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
357,43,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|5.0|7.0|8.0|3.0|10|2|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
358,43,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.29|0.36|0.32|0.64|5.0|8.0|8.0|3.0|10|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
359,43,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.38|0.79|0.57|0.6|5.0|7.0|8.0|3.0|10|3|10|10,9.0,-0.09000000000000002|-0.43000000000000005|-0.24999999999999994|0.040000000000000036|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
360,44,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.81|0.87|0.87|0.35|5.0|7.0|8.0|3.0|10|3|10|10,1.0,-0.43000000000000005|-0.48|-0.45|0.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
361,44,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.06|0.97|0.7|5.0|7.0|8.0|3.0|10|3|10|10,2.0,-0.08999999999999997|0.33|-0.55|0.020000000000000018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
362,44,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.38|0.39|0.42|0.72|5.0|7.0|8.0|3.0|10|3|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
363,44,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.05|0.66|0.98|0.96|5.0|7.0|8.0|3.0|10|3|10|10,4.0,0.33|-0.27|-0.56|-0.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
364,44,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.38|0.39|0.42|0.72|4.0|7.0|8.0|3.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
365,44,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.38|0.39|0.42|0.72|4.0|7.0|8.0|3.0|10|3|10|10,6.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
366,44,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.38|0.39|0.42|0.72|5.0|7.0|8.0|3.0|10|3|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
367,44,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.38|0.39|0.42|0.72|5.0|7.0|8.0|3.0|10|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
368,44,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.38|0.39|0.42|0.72|5.0|7.0|8.0|3.0|10|3|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
369,45,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|8.0|3.0|10|2|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
370,45,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|8.0|3.0|10|3|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
371,45,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|8.0|8.0|3.0|10|3|10|10,3.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
372,45,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|8.0|3.0|10|2|9|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0
373,45,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|9.0|3.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
374,45,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|8.0|3.0|9|3|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
375,45,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|8.0|3.0|10|3|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
376,45,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|8.0|3.0|10|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
377,45,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.35|0.55|0.91|1.0|5.0|7.0|8.0|3.0|10|3|10|10,9.0,0.22999999999999998|0.18999999999999995|-0.41000000000000003|-0.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
378,46,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.43|0.77|0.52|0.29|5.0|7.0|8.0|3.0|10|3|10|10,1.0,0.25000000000000006|0.06999999999999995|0.14|0.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
379,46,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.84|0.66|0.58|6.0|7.0|8.0|3.0|10|4|10|10,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
380,46,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.84|0.66|0.58|5.0|7.0|8.0|3.0|10|4|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
381,46,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.84|0.66|0.58|5.0|8.0|8.0|3.0|10|3|10|10,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
382,46,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.84|0.66|0.58|5.0|7.0|9.0|3.0|10|3|9|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0
383,46,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.84|0.66|0.58|6.0|7.0|8.0|3.0|10|3|10|10,6.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
384,46,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.84|0.66|0.58|5.0|7.0|9.0|3.0|10|3|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
385,46,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.84|0.66|0.58|5.0|7.0|8.0|3.0|9|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
386,46,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.84|0.66|0.58|6.0|7.0|8.0|3.0|10|4|10|10,9.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
387,47,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.48|0.5|0.58|0.86|5.0|7.0|8.0|3.0|9|2|9|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0
388,47,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.88|0.78|0.57|0.2|5.0|7.0|8.0|3.0|10|3|10|10,2.0,-0.4|-0.28|0.010000000000000009|0.6599999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
389,47,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.48|0.5|0.58|0.86|5.0|7.0|7.0|3.0|10|3|9|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0
390,47,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.48|0.5|0.58|0.86|5.0|7.0|8.0|3.0|9|3|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
391,47,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.48|0.5|0.58|0.86|5.0|7.0|8.0|3.0|10|3|9|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
392,47,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.03|0.14|0.77|0.95|5.0|7.0|8.0|3.0|10|3|10|10,6.0,0.44999999999999996|0.36|-0.19000000000000006|-0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
393,47,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.48|0.5|0.58|0.86|5.0|8.0|8.0|3.0|10|3|9|10,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0
394,47,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.48|0.5|0.58|0.86|5.0|7.0|8.0|3.0|9|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
395,47,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,0.48|0.5|0.58|0.86|5.0|7.0|8.0|3.0|10|3|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
396,48,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|4.0|7.0|8.0|3.0|10|3|10|10,1.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
397,48,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|8.0|3.0|9|3|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
