,generation,mother,father,child,child_no,mutation
110,19,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|21.0|7.0|13.0|11.0|4|5|8|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
111,19,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.35|0.86|0.97|0.94|0.0|0.62|13.0|14.0|21.0|8.0|13.0|11.0|4|5|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
112,19,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.35|0.86|0.97|0.94|0.0|0.62|12.0|14.0|21.0|7.0|13.0|11.0|4|4|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
113,19,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.35|0.86|0.97|0.94|0.0|0.62|14.0|16.0|23.0|7.0|16.0|14.0|4|5|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-2.0|0.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
114,19,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.35|0.86|0.97|0.94|0.0|0.62|12.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
115,19,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
116,19,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|8.0|15.0|13.0|4|5|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
117,20,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|4|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
118,20,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.41|0.68|0.68|0.79|0.95|0.35|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,2.0,-0.04999999999999999|0.15999999999999992|0.2799999999999999|0.12|-0.94|0.31000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
119,20,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|22.0|7.0|13.0|11.0|4|5|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
120,20,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|16.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
121,20,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|6|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
122,20,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|4|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
123,20,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.24|0.0|0.23|0.58|0.46|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,7.0,0.019999999999999962|0.6|0.96|0.68|-0.57|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
124,20,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.85|0.99|0.82|0.12|0.4|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,8.0,0.12|-0.010000000000000009|-0.030000000000000027|0.09000000000000008|-0.11|0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
125,20,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|5|5|8|2|4|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|-1.0|0.0
126,21,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|16.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
127,21,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
128,21,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|22.0|7.0|14.0|11.0|4|5|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
129,21,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|16.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
130,21,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|20.0|7.0|14.0|11.0|4|6|6|3|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|-1.0|0.0|0.0
131,21,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|14.0|11.0|5|4|7|3|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|1.0|0.0
132,21,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|12.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
133,21,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|16.0|16.0|24.0|7.0|15.0|11.0|5|5|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|-3.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
134,21,0.35|0.86|0.97|0.94|0.0|0.62|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.01|0.27|0.88|0.41|0.3|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|5|7|2|3|2,9.0,0.35|0.58|0.07999999999999996|0.51|-0.3|0.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
135,22,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.84|0.97|0.74|0.93|0.51|0.58|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,1.0,-0.48|-0.13|0.21999999999999997|-0.010000000000000009|-0.51|0.07000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
136,22,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
137,22,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|14.0|15.0|22.0|10.0|13.0|11.0|5|5|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
138,22,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
139,22,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.38|0.28|0.38|0.25|0.86|0.66|13.0|15.0|21.0|7.0|13.0|11.0|5|5|7|2|3|2,5.0,-0.020000000000000018|0.5599999999999999|0.58|0.67|-0.86|-0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
140,22,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|12.0|15.0|21.0|7.0|13.0|11.0|5|5|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
141,22,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|14.0|21.0|7.0|14.0|11.0|4|6|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
142,22,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
143,22,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|14.0|11.0|6|7|6|2|4|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|0.0|-1.0|-1.0
144,23,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,0.63|0.64|0.77|0.32|0.18|0.91|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,1.0,-0.27|0.19999999999999996|0.18999999999999995|0.6000000000000001|-0.18|-0.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
145,23,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.64|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|3|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
146,23,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.64|12.0|17.0|23.0|9.0|14.0|11.0|5|6|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|-2.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
147,23,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.64|12.0|15.0|21.0|7.0|13.0|11.0|5|6|6|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
148,23,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|4|6|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
149,23,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,6.0,0.26|0.05999999999999994|0.16999999999999993|0.08000000000000007|-0.3|-0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
150,23,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.64|13.0|15.0|22.0|7.0|13.0|11.0|4|6|8|3|4|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|-1.0|-1.0|-1.0
151,23,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.64|13.0|15.0|22.0|7.0|13.0|11.0|5|5|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
152,23,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|22.0|7.0|13.0|11.0|5|6|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.64|13.0|15.0|22.0|8.0|13.0|11.0|5|6|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
153,24,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|15.0|15.0|20.0|9.0|13.0|12.0|5|6|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|1.0|-2.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
154,24,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.29|0.64|0.08|0.06|0.46|0.14|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,2.0,-0.05999999999999997|0.17000000000000004|0.8|0.8200000000000001|-0.31000000000000005|0.51|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
155,24,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
156,24,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|21.0|7.0|13.0|11.0|6|5|7|2|3|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|0.0|-1.0
157,24,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
158,24,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
159,24,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.7|0.37|0.35|0.93|0.01|0.75|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,7.0,-0.47|0.44000000000000006|0.53|-0.050000000000000044|0.13999999999999999|-0.09999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
160,24,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.0|0.18|0.48|0.98|0.73|0.66|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,8.0,0.23|0.6300000000000001|0.4|-0.09999999999999998|-0.58|-0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
161,24,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.1|0.78|0.79|0.84|0.3|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|12.0|14.0|20.0|7.0|12.0|14.0|5|6|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
