,generation,mother,father,child,child_no,mutation
345,40,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.15|0.29|0.39|0.11|17.0|12.0|14.0|11.0|2|5|5|5,4.0,0.07|0.10000000000000003|-0.13|0.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
346,40,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.22|0.39|0.26|0.86|18.0|12.0|14.0|11.0|2|6|5|5,5.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
347,40,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.22|0.39|0.26|0.86|17.0|12.0|14.0|11.0|3|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
348,40,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.72|0.79|0.21|0.34|17.0|12.0|14.0|11.0|2|5|5|5,7.0,-0.5|-0.4|0.05000000000000002|0.52|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
349,40,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.22|0.39|0.26|0.86|18.0|12.0|14.0|11.0|2|6|5|5,8.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
350,40,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.22|0.39|0.26|0.86|17.0|12.0|14.0|11.0|2|5|6|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
351,41,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|18.0|15.0|16.0|13.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|-1.0|-3.0|-2.0|-2.0|0.0|0.0|0.0|0.0
352,41,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|12.0|14.0|11.0|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
353,41,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|11.0|14.0|11.0|2|5|5|5,3.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
354,41,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|13.0|14.0|11.0|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
355,41,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|12.0|14.0|11.0|2|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
356,41,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|12.0|15.0|11.0|2|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
357,41,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|12.0|13.0|11.0|2|4|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
358,41,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.77|0.64|0.55|0.14|17.0|12.0|14.0|11.0|2|5|5|5,8.0,-0.49|-0.22000000000000003|-0.29000000000000004|0.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
359,41,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|14.0|17.0|10.0|2|5|5|5,9.0,0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|1.0|0.0|0.0|0.0|0.0
360,42,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|19.0|14.0|17.0|11.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|-2.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0
361,42,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.24|0.58|0.85|0.86|17.0|12.0|14.0|11.0|2|5|5|5,2.0,0.32000000000000006|-0.04999999999999993|-0.53|-0.16000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
362,42,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|12.0|14.0|11.0|2|5|6|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
363,42,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|12.0|14.0|11.0|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
364,42,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.61|0.62|0.53|0.63|17.0|12.0|14.0|11.0|2|5|5|5,5.0,-0.04999999999999993|-0.08999999999999997|-0.21000000000000002|0.06999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
365,42,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|12.0|14.0|11.0|2|5|4|4,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0
366,42,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|12.0|14.0|11.0|2|6|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
367,42,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|12.0|14.0|11.0|2|5|6|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
368,42,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.23|0.49|0.49|0.05|17.0|12.0|14.0|11.0|2|5|5|5,9.0,0.33000000000000007|0.040000000000000036|-0.16999999999999998|0.6499999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
369,43,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.5|0.5|0.32|0.72|17.0|12.0|14.0|11.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
370,43,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.5|0.5|0.32|0.72|17.0|12.0|14.0|11.0|2|5|4|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
371,43,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.5|0.5|0.32|0.72|17.0|12.0|14.0|11.0|2|5|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
372,43,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.5|0.5|0.32|0.72|17.0|12.0|14.0|11.0|2|4|5|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
373,43,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.86|0.03|0.28|0.57|17.0|12.0|14.0|11.0|2|5|5|5,5.0,-0.36|0.47|0.03999999999999998|0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
374,43,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.5|0.5|0.32|0.72|17.0|11.0|14.0|11.0|2|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
375,43,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.5|0.5|0.32|0.72|17.0|12.0|14.0|11.0|3|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
376,43,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.5|0.5|0.32|0.72|17.0|13.0|14.0|11.0|2|5|5|5,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
377,43,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.5|0.5|0.32|0.72|17.0|12.0|14.0|11.0|3|6|4|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|1.0
378,44,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|11.0|14.0|11.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
379,44,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|20.0|11.0|14.0|11.0|2|5|5|5,2.0,0.0|0.0|0.0|0.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
380,44,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.39|0.93|0.51|0.31|17.0|12.0|14.0|11.0|2|5|5|5,3.0,0.02999999999999997|-0.55|-0.10999999999999999|0.41|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
381,44,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|18.0|11.0|16.0|12.0|2|5|5|5,4.0,0.0|0.0|0.0|0.0|-1.0|1.0|-2.0|-1.0|0.0|0.0|0.0|0.0
382,44,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|12.0|14.0|11.0|2|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
383,44,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|12.0|14.0|11.0|2|5|6|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
384,44,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|18.0|12.0|14.0|12.0|2|5|5|5,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
385,44,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|12.0|14.0|11.0|2|5|6|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
386,44,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|12.0|14.0|11.0|2|5|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
387,45,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|15.0|17.0|10.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|1.0|0.0|0.0|0.0|0.0
388,45,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|12.0|15.0|11.0|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
389,45,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|18.0|12.0|14.0|11.0|2|5|5|5,3.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
390,45,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.36|0.68|0.47|0.68|17.0|12.0|14.0|11.0|2|5|5|5,4.0,0.06|-0.30000000000000004|-0.06999999999999995|0.039999999999999925|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
391,45,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|12.0|15.0|11.0|2|5|6|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0
392,45,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|12.0|14.0|11.0|3|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
393,45,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|11.0|14.0|11.0|2|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
394,45,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|18.0|13.0|14.0|10.0|2|5|5|5,8.0,0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|1.0|0.0|0.0|0.0|0.0
395,45,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.42|0.38|0.4|0.72|17.0|12.0|13.0|11.0|2|5|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
396,46,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|13.0|15.0|13.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-2.0|0.0|0.0|0.0|0.0
397,46,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|18.0|12.0|14.0|11.0|3|5|5|5,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
398,46,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|12.0|13.0|11.0|2|5|4|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0
399,46,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|19.0|11.0|16.0|12.0|2|5|5|5,4.0,0.0|0.0|0.0|0.0|-2.0|1.0|-2.0|-1.0|0.0|0.0|0.0|0.0
400,46,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|12.0|14.0|11.0|2|6|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
401,46,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|12.0|13.0|11.0|2|4|5|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
402,46,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.87|0.26|0.85|0.99|17.0|12.0|14.0|11.0|2|5|5|5,7.0,-0.59|0.15999999999999998|-0.59|-0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
403,46,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|12.0|14.0|11.0|3|5|5|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
404,46,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.28|0.42|0.26|0.84|17.0|12.0|14.0|11.0|3|5|4|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|1.0
405,47,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.36|0.54|0.18|0.84|17.0|12.0|14.0|11.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
406,47,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.26|0.96|0.64|0.88|17.0|12.0|14.0|11.0|2|5|5|5,2.0,0.09999999999999998|-0.41999999999999993|-0.46|-0.040000000000000036|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
407,47,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.74|0.93|0.91|0.97|17.0|12.0|14.0|11.0|2|5|5|5,3.0,-0.38|-0.39|-0.73|-0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
408,47,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.36|0.54|0.18|0.84|18.0|12.0|14.0|11.0|2|5|5|5,4.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
409,47,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.36|0.54|0.18|0.84|17.0|12.0|14.0|11.0|3|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
410,47,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.36|0.54|0.18|0.84|17.0|13.0|14.0|11.0|2|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
411,47,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.36|0.54|0.18|0.84|17.0|12.0|14.0|11.0|2|4|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
412,47,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.36|0.54|0.18|0.84|17.0|12.0|14.0|11.0|2|6|5|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
413,47,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.36|0.54|0.18|0.84|17.0|12.0|14.0|11.0|2|4|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
414,48,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|11.0|14.0|11.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
415,48,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|4|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
416,48,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|18.0|13.0|14.0|14.0|2|5|5|5,3.0,0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-3.0|0.0|0.0|0.0|0.0
417,48,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|15.0|11.0|2|5|6|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0
418,48,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|6|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
419,48,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|6|6|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0
420,48,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|19.0|13.0|15.0|10.0|2|5|5|5,7.0,0.0|0.0|0.0|0.0|-2.0|-1.0|-1.0|1.0|0.0|0.0|0.0|0.0
421,48,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.75|0.32|0.35|0.47|17.0|12.0|14.0|11.0|2|5|5|5,8.0,-0.38|0.02999999999999997|0.050000000000000044|0.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
422,48,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|4|6|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0
423,49,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.97|0.5|0.24|0.79|17.0|12.0|14.0|11.0|2|5|5|5,1.0,-0.4099999999999999|0.030000000000000027|0.08000000000000002|-0.09000000000000008|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
